name;info;voyage_1;voyage_2;voyage_3;voyage_4;voyage_5;voyage_6;voyage_7;voyage_8;voyage_9
LADY NUGENT;[];{'time': '1819', 'destination': 'From Madras', 'reference': ['L/MAR/B/154A Journal 26 Mar-1 Dec 1819 '], 'captain': 'R Swanston', 'itinerary': 'Madras 20 Apr 1819 -17 Sep St Helena - 28 Nov Spithead'};{'time': ['1829', '1830'], 'destination': 'Bengal', 'reference': ['L/MAR/B/154B Deck Log 1 Jun 1829-17 Oct 1830 '], 'captain': 'John Wimble', 'itinerary': 'Portsmouth 15 Jul 1829 - 7 Dec Calcutta - 30 Mar 1830 Kedgeree - 22 Sep Gravesend'};;;;;;;
LADY PENRHYN;"[""Built by Greaves, launched 1786, 2 decks. Sin bottom, length 103ft Sin, keel 82ft S'/zin, breadth 27ft 6'Ain, hold 12ft, wing transom 18ft 5 Ain, port cell 22ft llin, waist 1ft Sin, roundhouse 6ft SYun, 332 tons""]";{'time': ['1787', '1788'], 'destination': 'New South Wales and China', 'reference': ['L/MAR/B/496A Journal 8 Dec 1788-17 Aug 1789 '], 'captain': 'William Crofton Sever', 'itinerary': 'Whampoa 8 Jan 1789 - 14 Jan Second Bar -19 May St Helena -10 Aug Downs * journal contains a chart of New South Wales'};;;;;;;;
LADY RAFFLES;['Chartered ship, 647 tons', 'Principal Managing Owners. Innes, Beveridge & Co'];{'time': ['1819', '1820'], 'destination': 'Bengal', 'reference': ['L/MAR/B/160A Deck Log 28 Apr 1820-30 Aug 1821'], 'captain': 'James Coxwell', 'itinerary': 'Falmouth 22 Jun 1820 - 4 Jul Madeira - 21 Nov Calcutta -15 Feb 1821 Saugor -15 May Cape - 27 Jul Downs'};{'time': ['1825', '1826'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/160B Deck Log 17 Apr 1826-4 Jul 1827 '], 'captain': 'James Coxwell', 'itinerary': 'Downs 24 May 1826 - 29 Sep Madras - 25 Oct Calcutta -1 Jan 1827 Saugor - 20 Jan Madras - 9 Apr St Helena - 29 May Downs'};;;;;;;
LADY SHORE;['Extra ship, measured 1794, 3 decks, length 98ft 4in, keel 77ft 61Ain, breadth 27ft Sin, hold 16ft 9in, wing transom 16ft 9in, between decks 6ft 4in & 6ft Sin, 315 tons'];{'time': ['1793', '1794'], 'destination': 'Bengal', 'reference': ['L/MAR/B/429A Journal 14 May 1794-14 Nov 1795 '], 'captain': 'John Christopher', 'itinerary': 'Plymouth 22 Jun 1794 - 25 Sep Cape -17 Jan 1795 Calcutta -16 Mar Diamond Harbour -1 Jun St Helena -13 Sep River Shannon -13 Oct Downs'};{'time': ['1795', '1796'], 'destination': 'Bengal', 'reference': ['L/MAR/B/429B Journal 19 Jul-17 Nov 1796'], 'captain': [], 'itinerary': 'Released by the French in Simons Bay 22 Jul - 2 Sep Cape - 20 Sep St Helena - Nov Downs'};;;;;;;
LANCASTER;['400/500 tons, 3 decks, 75/96 crew, 24/36 guns'];{'time': ['1673', '1674'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': 'Richard Goodlad', 'itinerary': '30 Mar 1674 - Jul 1675'};{'time': ['1675', '1676'], 'destination': 'Bantam', 'reference': [], 'captain': 'Richard Goodlad', 'itinerary': '11 Mar 1676 - 28 May 1677 Plymouth'};{'time': ['1677', '1678'], 'destination': 'Bantam', 'reference': [], 'captain': 'Richard Goodlad', 'itinerary': '23 Jan 1678 - 26 Mar 1679'};{'time': ['1679', '1680'], 'destination': 'Surat ', 'reference': [], 'captain': 'Richard Goodlad', 'itinerary': '13 Feb 1680 - 16 Jul 1681'};{'time': ['1681', '1682'], 'destination': 'Madras', 'reference': ['L/MAR/B/564A-B Journal 16 Mar 1786-9 Sep 1788', 'L/MAR/B/564C(1) Ledger', 'L/MAR/B/564C(2) Pay Book', 'L/MAR/B/564C(3) Imprest Book', 'L/MAR/B/564C(4) Absence Book'], 'captain': [], 'itinerary': 'Downs 26 Apr 1786 - 26 May Sao Tiago - 3 Sep Madras - 21 Sep Diamond Point -16 Jan 1787 Kedgeree - 20 Feb Malacca - 27 Mar Banca Straits - 26 May Borneo coast -13 Jun Banca Straits - 28 Sep Whampoa - 9 Feb 1788 Second Bar - 15 Jun St Helena - 17 Aug Downs'};;;;
LANSDOWN;['574 tons', 'Principal Managing Owner: Jeremy Sneyd'];;;;;;;;;
LAPWING (1);['260 tons, 50 crew, 14 guns'];{'time': ['1743', '1744'], 'destination': 'Bengal and Benkulen', 'reference': ['L/MAR/B/475A Journal 10 Sep 1743-4 Jan 1746, Stephen Kirwan, Chief Mate ', 'L/MAR/B/475H(1) Ledger ', 'L/MAR/B/475H(2) Pay Book Capt Henry Watts'], 'captain': [], 'itinerary': 'Plymouth 16 Nov 1743 - 14 Feb 1744 Cape - 26 Apr Madras - 25 May Rogues River - 24 Oct Calcutta -17 Nov Rogues River - 9 Jan 1745 Benkulen - 5 Apr St Helena -17 Sep Galway - 20 Dec Downs'};{'time': ['1744', '1745'], 'destination': 'Holland', 'reference': ['L/MAR/B/475-I(l) Ledger ', 'L/MAR/B/475-I(2) Pay Book'], 'captain': 'Francis Cheyne', 'itinerary': '18 Mar 1745 - Sep 1746'};{'time': ['1746', '1747'], 'destination': 'Madras', 'reference': ['L/MAR/B/475J(1) Ledger', 'L/MAR/B/475J(2) Pay Book'], 'captain': 'Francis Cheyne', 'itinerary': '9 Nov 1746 - 21 Nov 1747'};{'time': ['1748', '1749'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/475B Journal 6 Jan 1748-12 Jun 1749', 'L/MAR/B/475K(1) Ledger', 'L/MAR/B/475K(2) Pay Book'], 'captain': 'Francis Cheyne', 'itinerary': 'Portsmouth 24 Feb 1748 - 21 Jun Fort St David - 26 Aug off Madagascar - 3 Oct Fort St David - 27 Nov Calcutta - 30 Dec Ingeli - 9 Jan 1749 Fort St David -18 Mar St Helena -1 Jun Downs'};{'time': ['1749', '1750'], 'destination': 'Madras and Bengal', 'reference': ['L/MAB/B/475C Journal 3 Aug 1749-26 Mar 1751, George Stewart, Second Mate', 'L/MAR/B/475L(1) Ledger', 'L/MAR/B/475L(2) Pay Book ', 'L/MAR/B/475D Journal 28 Feb 1763-18 Feb 1764', 'L/MAR/B/475M(1) Ledger', 'L/MAR/B/475M(2) Pay Book', 'L/MAR/B/475M(3) Imprest Book', 'L/MAR/B/475M(4) Imprest Book'], 'captain': 'John Griffin', 'itinerary': 'Plymouth 5 Apr 1763 - 22 Jul Johanna - 20 Aug Madras -14 Nov Cape - 6 Dec St Helena -1 Feb 1764 Torbay -13 Feb Downs'};;;;
LAPWING (2);['Company s packet, 190 tons, 30 crew, 10 guns', 'Madras'];;{'time': ['1763', '1764'], 'destination': 'Bengal', 'reference': ['L/MAR/B/475E Journal 28 Feb 1764-30 Nov 1765 '], 'captain': 'John Griffin', 'itinerary': 'Portsmouth 3 Jun 1764 - 6 Dec Acheh - 23 Jan 1765 Ingeli - 4 Apr Calcutta - sold in Bengal'};;;;;;;
LAPWING (3);['Company s packet, 120 tons'];{'time': ['1768', '1769'], 'destination': 'Bengal and Madras', 'reference': ['L/MAR/B/475F Journal 17 Aug 1770-27 Apr 1771, John Weller, Second Mate', 'L/MAR/B/475N(1) Ledger', 'L/MAR/B/475N(2) Pay Book'], 'captain': 'Henry Gardiner', 'itinerary': 'Downs 6 Jun 1769 - Calcutta 24 Aug 1770 -12 Oct Madras -16 Dec Cape - 6 Jan 1771 St Helena - 16 Apr Downs'};{'time': ['1771', '1772'], 'destination': 'Bengal', 'reference': ['L/MAR/B/475G Journal 13 Jul 1771-16 May 1773', 'L/MAR/B/475-0(l) Ledger', 'L/MAR/B/475-0(2) Pay Book'], 'captain': 'Henry Gardiner', 'itinerary': 'Portsmouth 2 Sep 1771 - 25 Nov False Bay - 23 Apr 1772 Calcutta -17 Nov Ingeli - 26 Jan 1773 Cape -16 Feb St Helena - 22 Feb Ascension -15 Apr Falmouth -1 May Downs'};;;;;;;
LARKINS (1);['Built in Bengal 1807, 2 decks, 4in bottom, length 127ft Sin, keel 101ft VAin, breadth 34ft 5m, hold 19ft, wing transom 22ft Sin, port cell 29ft 8m, waist 1ft 2!4in, between decks 6ft lin, ports 10 upper, 637 tons', 'Principal Managing Owners- 1-5 John P Larkins, 6 Henry Morse Samson', 'Downs 22 Apr 1819 -'];{'time': 'Bengal', 'destination': '1809 From', 'reference': ['L/MAR/B/104A Journal 27 Jul 1809-18 Mar 1810 '], 'captain': 'Andrew Barclay', 'itinerary': 'Calcutta 19 Aug 1809 - 20 Sep Saugor - 28 Nov Cape - 25 Dec Ascension - 6 Feb 1810 Downs'};{'time': ['1809', '1810'], 'destination': 'Bengal', 'reference': ['L/MAR/B/104B Journal 10 Apr 1810-19 Aug 1811', 'L/MAR/B/104J(1) Ledger', 'L/MAR/B/104J(2) Pay Book'], 'captain': 'Thomas Dumbleton', 'itinerary': 'Portsmouth 9 Jun 1810 - 26 Jun Madeira -11 Dec Calcutta -15 Feb 1811 Eastern Channel -11 May St Helena -13 Jul Downs'};{'time': ['1811', '1812'], 'destination': 'St Helena and Bengal', 'reference': ['L/MAR/B/104C Journal 30 Nov 1811-19 Jul 1813', 'L/MAR/B/104K(1) Ledger', 'L/MAR/B/104K(2) Pay Book'], 'captain': 'Thomas Dumbleton', 'itinerary': 'Portsmouth 10 Mar 1812 -19 May St Helena - 20 Sep Calcutta - 27 Nov Saugor -16 Mar 1813 St Helena - 5 Jun Downs'};{'time': ['1813', '1814'], 'destination': 'Bengal', 'reference': ['L/MAR/B/104D Journal 19 Mar 1814-7 Nov 1815', 'L/MAR/B/104L(1) Ledger', 'L/MAR/B/104L(2) Pay Book'], 'captain': 'Thomas Dumbleton', 'itinerary': 'Portsmouth 8 Jun 1814 - 23 Jun Madeira - 30 Nov Calcutta - 6 Mar 1815 Saugor - 31 Mar Benkulen - 14 Jul St Helena -19 Downs'};{'time': ['1815', '1816'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/104E Journal 31 Jan 1816-4 Mar 1817', 'L/MAR/B/104M(1) Ledger', 'L/MAR/B/104M(2) Pay Book'], 'captain': 'Thomas Dumbleton', 'itinerary': 'Downs 30 Mar 1816 -17 Apr Madeira -17 Jul Madras - 6 Dec St Helena - 30 Jan 1817 Downs'};{'time': ['1818', '1819'], 'destination': 'St Helena and China', 'reference': ['L/MAR/B/104N(1) Ledger', 'L/MAR/B/104N(2) Pay Book'], 'captain': 'Robert Locke'};;;
LARKINS (2);['Chartered ship, 647 tons', 'Principal Managing Owner- Joseph Somes'];{'time': ['1826', '1827'], 'destination': 'China and Quebec', 'reference': ['L/MAR/B/104F Deck Log 21 May 1827-5 Jul 1828 '], 'captain': 'William Campbell', 'itinerary': 'Portsmouth 29 Jun 1827 - 25 Oct Caipang Bay - 30 Dec Whampoa - 7 Feb 1828 Second Bar - 22 Apr St Helena -19 Jun Quebec -'};{'time': ['1828', '1829'], 'destination': 'New South Wales and China ', 'reference': ['L/MAR/B/104G Deck Log 20 Mar-13 Oct 1830 Capt William Campbell'], 'captain': [], 'itinerary': 'Cork 16 Aug 1829 - New South Wales - 20 Mar 1830 Whampoa -16 Apr Second Bar - 28 Jul St Helena -16 Sep Downs'};{'time': ['1830', '1831'], 'destination': 'Tasmama and China', 'reference': ['L/MAR/B/104H Deck Log 29 Jan-16 Aug 1832 '], 'captain': 'William Campbell', 'itinerary': 'Downs 19 Jun 1831 - Tasmama - 29 Jan 1832 Whampoa - 4 Mar Second Bar - 5 Jun St Helena - 27 Jul Downs'};{'time': ['1832', '1833'], 'destination': 'Madras, Bengal and China', 'reference': ['L/MAR/B/104-I Deck Log 11 Jan 1833-16 Jun 1834 '], 'captain': 'William Campbell', 'itinerary': 'Downs 21 Mar 1833 - 6 Jul Calcutta - 29 Aug Kedgeree - 8 Nov Whampoa -10 Jan 1834 Second Bar -18 Mar St Helena -17 May Downs'};;;;;
LASCELLES;['Built by Wells, launched 1779, 3 decks, 4in bottom, 824 tons', 'Principal Managing Owners. 1-6 Sir Alexander Hamilton, 7-8 Robert Wigram'];{'time': ['1779', '1780'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/408A Journal 14 Oct 1779-21 Jan 1782', 'L/MAR/B/408-I(l) Ledger', 'L/MAR/B/408-I(2) Pay Book', 'L/MAR/B/408-I(3) Imprest Book', 'L/MAR/B/408-I(4) Absence Book'], 'captain': 'Thomas Wakefield', 'itinerary': 'Portsmouth 12 Feb 1780 - 29 Jun Madras -19 Aug Malacca -15 Sep Whampoa - 7 Jan 1781 Second Bar - 25 Jun St Helena -19 Oct Downs'};{'time': ['1782', '1783'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/408J(1) Ledger', 'L/MAR/B/408J(2) Pay Book'], 'captain': 'Thomas Wakefield', 'itinerary': 'Portsmouth 11 Mar 1783 - 12 Jul 1784 Downs'};{'time': ['1784', '1785'], 'destination': 'China', 'reference': ['L/MAR/B/408B Journal 13 Jan 1785-1 Jan 1786', 'L/MAR/B/408K(1) Ledger', 'L/MAR/B/408K(2) Pay Book'], 'captain': 'Thomas Wakefield', 'itinerary': 'Downs 1 Mar 1785 - 26 Jul Whampoa -15 Oct Second Bar -16 Feb 1786 St Helena - 28 Apr Downs'};{'time': ['1786', '1787'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/408C Journal 6 Nov 1786-21 Jun 1788', 'L/MAR/B/408L(1) Ledger', 'L/MAR/B/408L(2) Pay Book'], 'captain': 'Richard Atherton Farington', 'itinerary': 'Downs 17 Jan 1787 - 6 Apr Cape - 28 May Madras -1 Sep Whampoa -10 Dec Second Bar - 21 Mar 1788 St Helena - 21 May Downs'};{'time': ['1788', '1789'], 'destination': 'China', 'reference': ['L/MAR/B/408D Journal 27 Jan 1789-5 Jun 1790 ', 'L/MAR/B/408M(1) Ledger ', 'L/MAR/B/408M(2) Pay Book Capt Richard Atherton Farington'], 'captain': [], 'itinerary': 'Plymouth 4 Apr 1789 - 30 Aug Whampoa - 29 Nov Second Bar - 24 Feb 1790 St Helena - 25 Apr Downs'};{'time': ['1791', '1792'], 'destination': 'China', 'reference': ['L/MAR/B/408E Journal 31 Jan 1792-4 Jun 1793', 'L/MAR/B/408F Deck Log 31 Jan 1792-16 May 1793', 'L/MAR/B/408N(1) Ledger', 'L/MAR/B/408N(2) Pay Book'], 'captain': 'Richard Atherton Farington', 'itinerary': 'Downs 6 Apr 1792 - 26 Aug Whampoa -12 Nov Second Bar - 28 Feb 1783 St Helena - 2 May Downs'};{'time': ['1793', '1794'], 'destination': 'Bengal', 'reference': ['L/MAR/B/408G Journal 2 May 1794-21 Mar 1796', 'L/MAR/B/408-O(l) Ledger', 'L/MAR/B/408-O(2) Pay Book'], 'captain': 'Francis Kempt', 'itinerary': 'Plymouth 14 Aug 1794 - 5 Sep Madeira -14 Feb 1795 Diamond Harbour - 26 Apr Saugor - 22 Jul Madras -13 Aug Trincomalee - 7 Nov St Helena - 3 Jan 1796 Milford Haven - 22 Feb Long Reach'};{'time': ['1795', '1796'], 'destination': 'Bengal', 'reference': ['L/MAR/B/408H Journal 26 Apr 1796-18 Dec 1798', 'L/MAR/B/408P(1) Ledger', 'L/MAR/B/408P(2) Pay Book'], 'captain': 'Francis Kempt', 'itinerary': 'Portsmouth 11 Aug 1796 - 18 Nov Cape -17 Feb 1797 Madras -18 Mar Diamond Harbour - 8 Jul Saugor -15 Aug Madras -14 Feb 1798 Saugor - 19 Jun Simons Bay - 5 Aug St Helena -17 Oct Downs'};
LATHAM (1);['Rated at 499 tons, 99 crew, 26 guns Principal Managing Owner- Charles Raymond'];{'time': ['1756', '1757'], 'destination': 'Bombay', 'reference': ['L/MAR/B/482A Journal 21 Feb 1757-22 Aug 1759 ', 'L/MAR/B/482K(1) Ledger', 'L/MAR/B/482K(2) Pay Book'], 'captain': 'John Foot', 'itinerary': 'Portsmouth 2 Jun 1757 - 27 Dec Bombay - 28 Feb 1758 Surat -13 May Mokha -16 Sep Bombay - 27 Jan 1759 St Helena - 30 May Leith - 23 Jul Yarmouth - 9 Aug Blackwall'};{'time': ['1759', '1760'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/482B Journal 6 Jan 1760-26 Oct 1761', 'L/MAR/B/482L(3) Rough Log 6 Jan-17 May 1760', 'L/MAR/B/482L(1) Ledger', 'L/MAR/B/482L(2) Pay Book'], 'captain': 'James Moffatt', 'itinerary': 'Portsmouth 22 Apr 1760 - 8 Sep Madras - 23 Oct Culpee -1 Jan 1761 Ingeli -12 Jun St Helena - 20 Sep Downs'};{'time': ['1762', '1763'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/482C Journal 15 Feb 1763-19 Aug 1765', 'L/MAR/B/482M(1) Ledger', 'L/MAR/B/482M(2) Pay Book'], 'captain': 'James Moffatt', 'itinerary': 'Portsmouth 25 Apr 1763 - 7 Aug Johanna - 6 Sep Bombay - 6 Nov Surat - 20 Nov Bombay - 9 Jan 1764 Cochin - 23 Feb Goa -11 Mar Bombay - 26 Mar Surat -13 Apr Bombay -1 May Tellicherry - 7 Jun Malacca -14 Jul Whampoa -15 Jan 1765 Second Bar - 20 Apr St Helena -10 Jul Downs'};{'time': ['1766', '1767'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/482D Journal 6 Oct 1766-26 Aug 1768', 'L/MAR/B/482N(1) Ledger', 'L/MAR/B/482N(2) Pay Book'], 'captain': 'James Moffatt', 'itinerary': 'Downs 16 Dec 1766 - 6 Jan 1767 Madeira - 4 Apr Cape - 6 Jun Madras -12 Aug Malacca - 8 Sep Whampoa -13 Jan 1768 Second Bar - 27 Apr St Helena -11 Jul Downs'};;;;;
LATHAM (2);['Built by Perry, launched 1769, 3 decks, 4in bottom, 716 tons', 'Principal Managing Owners 1 Charles Raymond, 2-4 Andrew Mofifatt, 5 John Hyndman', 'â€¢ contains â€˜Remarks on rocks, shoals and islands said to be seen '];{'time': ['1769', '1770'], 'destination': 'Benkulen and China', 'reference': ['L/MAK/B/482E Journal 16 Dec 1769-28 Aug 1771 *', 'L/MAR/B/482-0(l) Ledger', 'L/MAR/B/482-0(2) Pay Book'], 'captain': 'John Prince', 'itinerary': 'Downs 21 Feb 1770 - 15 Jul Benkulen - 24 Sep Whampoa -11 Jan 1771 Second Bar - 4 Apr St Helena - 9 Jul Downs'};{'time': ['1772', '1773'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/482F Journal 13 Oct 1772-25 May 1774', 'L/MAR/B/482P(1) Ledger', 'L/MAR/B/482P(2) Pay Book'], 'captain': 'John Prince', 'itinerary': 'Downs 23 Dec 1772 - 24 Mar 1773 Cape - 6 Jun Madras - 27 Jun Culpee -10 Oct Ingeli - 29 Jan 1774 Cape -19 Feb St Helena - 21 May Downs'};{'time': ['1775', '1776'], 'destination': 'Bombay', 'reference': ['L/MAR/B/482G Journal 6 Feb 1776-14 Sep 1777', 'L/MAS/B/482Q(1) Ledger', 'L/MAR/B/482Q(2) Pay Book'], 'captain': 'John Prince', 'itinerary': 'Portsmouth 10 Apr 1776 - 25 Jul Johanna -15 Aug Bombay -16 Oct Surat - 2 Nov Bombay - 2 Mar 1777 Cape - 27 Mar St Helena - 27 Jul Downs'};{'time': ['1777', '1778'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/482H Journal 18 Nov 1777-25 Nov 1779', 'L/MAR/B/482R(1) Ledger', 'L/MAR/B/482R(2) Pay Book'], 'captain': 'John Prince', 'itinerary': 'Plymouth 2 Feb 1778 - 11 May Johanna - 9 Jun Madras - 26 Aug Malacca - 26 Sep Whampoa - 23 Jan 1779 Second Bar -19 Feb Malacca -10 Jun St Helena - 3 Sep River Shannon -18 Nov Downs'};{'time': ['1780', '1781'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/482-I-J Journal 30 Sep 1780-4 Oct 1785, Edward Robertson, Chief Mate', 'L/MAR/B/482S(1) Ledger', 'L/MAR/B/482S(2) Pay Book'], 'captain': 'John Prince', 'itinerary': 'Portsmouth 13 Mar 1781 - 21 Jul Cape - 2 Sep Johanna - 4 Mar 1782 Bombay - 20 Oct Madras - 25 Jan 1783 Culpee -18 Jun Kedgeree - 4 Sep Madras -17 Dec Anjengo - 3 Jan 1784 Tellicherry - 7 Feb Bombay - 21 Aug Malacca - 2 Oct Whampoa -17 Jan 1785 Second Bar - 20 May St Helena - 19 Aug Downs - 16 Apr 1781 in action agst 5 French ships'};;;;
LATONA;['Extra ship, built by Hill, 3 decks, length 95fl 9in, keel 75ft 4in, breadth 27ft, wing transom 17ft, between decks 5ft Sin, 292 tons'];{'time': ['1794', '1795'], 'destination': 'Bengal', 'reference': ['L/MAR/B/500A Journal 14 May 1794-23 Dec 1795 '], 'captain': 'H Christopher', 'itinerary': 'Plymouth 22 Jun 1794 - 8 Oct Cape -15 Feb 1795 Calcutta - 5 Aug St Helena - 25 Nov Downs'};;;;;;;;
LAWRELL;['220 tons, 43 crew, 16 guns'];{'time': ['1682', '1683'], 'destination': 'Mokha', 'reference': [], 'captain': [], 'itinerary': 'Capt James Shrive 26 Oct 1682 - 29 Dec 1684'};;;;;;;;
LAYTON;"['Chartered ship, 498/518 tons', 'Principal Managing Owners; 1 Brocklebank & Nephew, 2 John Dawson, 3 Joseph Somes']";{'time': ['1821', '1822'], 'destination': 'Benkulen', 'reference': ['L/MAR/B/16A Deck Log 12 Apr 1822-8 Feb 1823'], 'captain': 'David Miller', 'itinerary': 'Portsmouth 29 Apr 1822 - 13 Aug Benkulen - 3 Oct Cape - 5 Jan 1823 Downs'};{'time': ['1823', '1824'], 'destination': 'Bengal and Benkulen', 'reference': ['L/MAR/B/16B Deck Log 15 May 1824-11 Aug 1825'], 'captain': 'David Miller , â€ž , _ . , ,,', 'itinerary': 'Downs 23 Jun 1824 - 10 Nov Calcutta - 8 Jan 1825 Diamond Harbour - 24 Feb Benkulen - 25 May St Helena -16 Jul Downs'};{'time': ['1831', '1832'], 'destination': 'Bengal', 'reference': ['L/MAR/B/16C Deck Log 9 Jun 1832-14 Jun 1833'], 'captain': 'Richard Saunders', 'itinerary': 'Downs 25 Jun 1832 - 11 Oct Madras - 3 Nov Calcutta - 13 Jan 1833 Culpee -1 Apr St Helena - 29 May Downs'};;;;;;
LEGHORN;['New Company, frigate'];{'time': ['1701', '1702'], 'destination': 'Banjarmassin', 'reference': ['L/MAR/A/CLXVm-A Ledger ', 'L/MAR/A/CLXVm-B Crew Accounts', 'L/MAR/A/CLXVm-C Crew List'], 'captain': 'Jacob Wnght 30 Oct 1701 -13 Sep 1705'};;;;;;;;
LETHIEULLIER;['Rated at 470 tons, 135 crew, 30 guns'];{'time': ['1721', '1722'], 'destination': 'St Helena and Bengal', 'reference': ['L/MAR/B/667C Journal 30 Jul 1723-9 Jul 1724, John Shepheard, Chief Mate', 'L/MAR/B/657D(1) Ledger', 'L/MAR/B/657D(2) Pay Book'], 'captain': 'John Edwards', 'itinerary': 'Downs 26 Feb 1722 - Bengal 10 Jan 1724 -14 Apr St Helena -16 Jun Downs'};{'time': ['1726', '1727'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/657A Journal 6 Dec 1726-17 Sep 1728', 'L/MAR/B/657E Pay Book'], 'captain': 'John Shepheard', 'itinerary': 'Downs 7 Mar 1727 - 6 Apr Sao Tiago - 5 Aug Madras - 21 Sep Calcutta -16 Nov Ingeli - 21 May 1728 St Helena - 6 Aug Woolwich'};{'time': ['1729', '1730'], 'destination': 'Bombay', 'reference': ['L/MAR/B/657B Journal 26 Dec 1729-2 Sep 1731', 'L/MAR/B/657F(1) Ledger', 'L/MAR/B/657F(2) Pay Book'], 'captain': 'John Shepheard', 'itinerary': 'Downs 3 Feb 1730 - 27 Apr Sao Tiago - 22 Jul Johanna - 20 Aug Bombay -15 Nov Anjengo - 23 Dec Bombay -12 Feb 1731 Anjengo -16 May St Helena - 21 Aug Woolwich'};{'time': ['1732', '1733'], 'destination': 'Madras', 'reference': ['L/MAR/B/657C Journal 7 Sep 1732-9 Mar 1734, Roger Keigwin, Chief Mate ', 'L/MAR/B/657G(1) Ledger', 'L/MAR/B/657G(2) Pay Book'], 'captain': 'John Shepheard', 'itinerary': 'Downs 12 Jan 1733 - 10 Feb Madeira -17 Jul Madras -15 Jan 1734 St Helena - 5 May Downs'};;;;;
LIAMPO;['New Company, fngate, 150 tons, 26 crew, 14 guns'];"{'time': ['1699', '161700'], 'destination': ""'India' and China"", 'reference': ['L/MAR/B/787A Journal 1 Jun 1702-17 Nov 1704'], 'captain': 'Thomas Monck', 'itinerary': 'Downs 24 Jan 1700 - Malacca 1 Jun 1702 - 7 Jul Amoy - 25 Feb 1703 Pulau Condore -10 Apr Batavia - 31 Aug Chusan - 20 Jan 1704 Batavia -18 Apr St Helena -17 Nov River Thames'}";{'time': ['1705', '1706'], 'destination': 'Mokha ', 'reference': [], 'captain': 'Edward Barlow', 'itinerary': 'Portsmouth 7 Jan 1706 - lost off Mozambique'};;;;;;;
LIBERTY;[];{'time': ['1795', '1796'], 'destination': 'West Indies', 'reference': ['L/MAR/B/433A Journal 9 Mar 1795-6 Mar 1796 '], 'captain': 'Richard Carey', 'itinerary': 'Dunnose 25 May 1795 - 25 Jul Barbados - 2 Aug St Eustatia - 3 Oct Portsmouth'};;;;;;;;
LINCOLN;['Rated at 498 tons, 99 crew, 32 guns'];{'time': ['1744', '1745'], 'destination': 'Madras', 'reference': ['L/MAR/B/618A Journal 12 Oct 1744-13 Oct 1746', 'L/MAR/B/618 C(l) Ledger', 'L/MAR/B/618C(2) Pay Book'], 'captain': 'John Blake', 'itinerary': 'Plymouth 14 Apr 1745 - 27 Apr Madeira -13 Aug Cape -12 Dec Madras - 5 Feb 1746 Fort St David - 5 May St Helena - 6 Sep Long Reach'};{'time': ['1747', '1748'], 'destination': 'Madras', 'reference': ['L/MAR/B/618B Journal 12 Jul 1747-14 May 1749', 'L/MAR/B/618D(1) Ledger', 'L/MAR/B/618D(2) Pay Book'], 'captain': 'John Nansan', 'itinerary': 'Portsmouth 4 Nov 1747 - 14 Dec Madeira -15 Jan 1748 Sao Tiago -16 Apr Cape - 24 Jim Mauritius - 28 Jul Fort St David -13 Aug off Pondicherry - 8 Oct Fort St David -10 Nov Trincomalee - 27 Mar 1749 Fort St David -14 Apr driven on shore near Fort St David by a violent wind, abandoned'};;;;;;;
LION;['Built 1614, name changed from Expectation at launching, 108 crew, 386 tons', 'Master Richard Swanley'];{'time': ['1614', '1615'], 'destination': 'Surat', 'reference': ['L/MAR/A/XVin Notes from a journal 26 Jun-13 Oct 1615'], 'captain': 'Christopher Newport (Sir Thomas Roe passenger)', 'itinerary': 'Downs 23 Feb 1615 - 5 Jun Cape - 22 Jul Moheli - 24 Aug Socotra -18 Sep Surat 19 Feb 1616 - Cape 15 Jun - Downs'};{'time': ['L/MA', 'L/MAR'], 'destination': 'Journal on Jonas and Lion 17 Mar 1621-22 Jul 1623, Richard Swanley Master John Weddell', 'reference': [], 'captain': [], 'itinerary': 'Downs - 20 Sep 1618 Surat - Mokha - Jask - Surat Dec 1622 - 10 Mar 1623 Cape - 8 Apr St Helena - 18 Jul Downs'};{'time': ['1624', '1625'], 'destination': 'Surat', 'reference': [], 'captain': [], 'itinerary': 'Downs Mar 1625 - 19 Nov Surat - fired herself m action agst Portuguese off Bandar Abbas Mar 1626'};;;;;;
LIONESS (1);[];{'time': ['1649', '1650'], 'destination': 'Assada, Madras and Bengal', 'reference': [], 'captain': 'John Brookhaven', 'itinerary': 'Downs Feb 1650 - 22 Aug Madras - Balasore 16 Dec - 27 Dec Masulipatam - 8 Jan 1651 Madras - Jul Downs'};;;;;{'time': '', 'destination': 'crew', 'reference': [], 'captain': []};;;
