name,info,voyage_1,voyage_2,voyage_3,voyage_4,voyage_5,voyage_6,voyage_7,voyage_8,voyage_9
GENERAL GRAHAM,[],"{'time': ['1811', '1812'], 'destination': 'New South Wales and China', 'reference': ['L/MAR/B/254A Journal 12 Jun 1811-18 May 1813, William Bendal, Chief Mate ', 'L/MAR/B/254B Journal 3 Jul 1812-16 May 1813, William Rainbett, Second Mate Capt William Watson'], 'captain': [], 'itinerary': 'Downs 4 Sep 1811 -31 Oct Rio de Janeiro - 28 Jan 1812 Port Jackson - 24 Jun Whampoa - 22 Oct Malaca - 24 Jan 1813 Cape -10 Mar St Helena - 14 May Downs'}",,,,,,,,
GENERAL HARRIS,"['Built by Brent, launched 1812, 3 decks, 4in bottom, length 165ft 5lAin, keel 133ft 7in, breadth 42ft 6in, wing transom 25ft 6in, port cell 29ft, waist 1ft 4in, between decks 6ft 5in & 6ft 4in, roundhouse 6ft 4in, ports 14 middle & 13 upper, deck range 97ft, 1200 tons Principal Managing Owners: 1-2 John A Cumberlege, 3-9 James Sims Sold to Joseph Christall 20 Oct 1831 for Â£6600']","{'time': ['1812', '1813'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/32A Journal 5 Oct 1812-7 Oct 1814', 'L/MAR/B/32J(1) Ledger', 'L/MAR/B/32J(2) Pay Book'], 'captain': 'Charles Elton Prescott', 'itinerary': 'Portsmouth 24 Dec 1812 - 9 May 1813 Bombay - 18 Jul Penang - 7 Aug Malacca - 6 Sep Whampoa - 5 Jan 1814 Second Bar - 26 May St Helena - 6 Aug Downs'}","{'time': ['1814', '1815'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/32B Journal 28 Dec 1814-21 Jun 1816', 'L/MAR/B/32K(1) Ledger', 'L/MAR/B/32K(2) Pay Book'], 'captain': 'George Welstead', 'itinerary': 'Portsmouth 28 Feb 1815 -11 Jul Madras - 8 Aug Penang - 9 Sep Malacca -13 Oct Whampoa -15 Jan 1816 Second Bar - 23 Mar St Helena - 10 May Downs'}","{'time': ['1816', '1817'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/32C Journal 24 Oct 1816-8 Oct 1818', 'L/MAR/B/32L(1) Ledger', 'L/MAK/B/32L(2) Pay Book'], 'captain': 'George Welstead', 'itinerary': 'Downs 7 Jan 1817 - 31 Mar Cape - 31 May Bombay - 22 Dec Batavia - 22 Feb 1818 Whmpoa - 16 Mar Second Bar - 27 Apr Penang -10 Aug St Helena - 6 Oct Downs'}","{'time': ['1818', '1819'], 'destination': 'China', 'reference': ['L/MAM/B/32D Journal 25 Jan 1819-31 Jul 1820', 'L/MAR/B/32M(1) Ledger', 'L/MAK/B/32M(2) Pay Book'], 'captain': 'George Welstead', 'itinerary': 'Portsmouth 5 Apr 1819 - 20 Jul Penang -14 Oct Malacca - 24 Sep Singapore - 21 Oct Whampoa - 28 Jan 1820 Second Bar - 21 Apr St Helena - 20 Jun Downs'}","{'time': ['1820', '1821'], 'destination': 'Madras and China', 'reference': ['L/MAM/B/32E Journal 4 Jan 1821-7 May 1823', 'L/MAM/B/32N (1) Ledger', 'L/MAM/B/32N(2) Pay Book'], 'captain': 'George Welstead', 'itinerary': 'Downs 14 Mar 1821 - 20 Jun Madras - 25 Aug Penang - 6 Sep Malacca - 29 Sep Singapore - 6 Nov Whampoa - 25 Jan 1822 Chumpee -16 Mar Penang -15 Jul Singapore - 2 Aug Whampoa - 30 Oct Second Bar - 3 Feb 1823 St Helena - 4 Apr Long Reach'}","{'time': ['1823', '1824'], 'destination': 'St Helena, Benkulen and China', 'reference': ['L/MAR/B/32F Journal 18 Nov 1823-8 Jun 1825', 'L/MAM/B/32-0(l) Ledger', 'L/MAM/B/32-0(2) Pay Book'], 'captain': 'George Welstead', 'itinerary': 'Downs 15 Jan 1824 - 6 Mar St Helena - 31 May Benkulen -12 Aug Penang - 5 Sep Singapore - 22 Oct Whampoa - 20 Dec Second Bar - 23 Mar 1825 St Helena -16 May Downs'}","{'time': ['1825', '1826'], 'destination': 'China', 'reference': ['L/MAM/B/32G Journal 7 Mar 1826-9 May 1827', 'L/MAM/B/32P(1) Ledger', 'L/MAM/B/32P(2) Pay Book'], 'captain': 'Joseph Stanton', 'itinerary': 'Downs 29 Apr 1826 - 16 Aug Whampoa - 29 Nov Second Bar - 20 Feb 1827 St Helena - 6 Apr Downs'}","{'time': ['1827', '1828'], 'destination': 'St Helena, Bengal and China', 'reference': ['L/MAR/B/32H Journal 19 Nov 1827-19 Jun 1829', 'L/MAM/B/32Q(1) Ledger', 'L/MAM/B/32Q(2) Pay Book'], 'captain': 'Joseph Stanton', 'itinerary': 'Plymouth 29 Jan 1828 - 9 Apr St Helena - 28 Jun Saugor - 25 Sep Penang - 6 Oct Malacca -11 Oct Singapore - 9 Nov Whampoa -17 Jan 1829 Second Bar - 24 Apr St Helena -17 Jun Downs'}","{'time': ['1829', '1830'], 'destination': 'Bengal and China', 'reference': ['L/MAM/B/32-I Journal 18 Dec 1829-4 May 1831', 'L/MAM/B/32R(1) Ledger', ""L/MAM/B/32R(2) '1 Pay Book""], 'captain': 'Joseph Stanton', 'itinerary': 'Downs 15 Feb 1830 - 27 May Saugor - 20 Sep Whampoa - 29 Nov Second Bar -10 Feb 1831 St Helena - 5 Apr Downs'}"
GENERAL HEWETT,"['Company s own ship, built in Bengal, launched 1811, 3 decks, 4in bottom, length 147ft 2in, keel 118ft 7in, breadth 37ft 9in, hold 15ft, wing transom 23ft 9in, port cell 28ft, waist 1ft 5in, between decks 6ft 3in & 6ft 33/4in, roundhouse 6ft 5in, ports 13 middle & upper, deck range 87ft, 898 tons Sold to William Tindall 22 Sep 1830 for Â£6250']","{'time': ['1815', '1816'], 'destination': 'China', 'reference': ['L/MAR/B/37A Journal 2 Dec 1815-10 Jun 1817', 'L/MAR/B/37F(1) Ledger', 'L/MAR/B/37F(2) Pay Book'], 'captain': 'Walter Campbell', 'itinerary': 'Portsmouth 9 Feb 1816 -19 Feb Madeira -13 Apr Simons Bay -12 Jun Batavia -10 Jul Hong Kong Bay - 22 Oct Whampoa - 4 Dec Second Bar -12 Mar 1817 St Helena -12 May Downs'}","{'time': ['1817', '1818'], 'destination': 'Bengal and Madras', 'reference': ['L/MAR/B/37B Journal 6 Apr 1818-30 Sep 1819', 'L/MAR/B/37G(1) Ledger', 'L/MAR/B/37G(2) Pay Book'], 'captain': 'Peter Cameron', 'itinerary': 'Downs 28 May 1818 -14 Sep New Anchorage - 30 Dec Coninga - 9 Jan 1819 Madras - 28 Feb Colombo -13 Apr Port Louis - 30 Jun St Helena - 5 Sep Long Reach'}","{'time': ['1819', '1820'], 'destination': 'China', 'reference': ['L/MAR/B/37C Journal 28 Feb 1820-4 Jul 1821', 'L/MAR/B/37C(1) Ledger', 'L/MAR/B/37H(2) Pay Book'], 'captain': 'James Pearson', 'itinerary': 'Downs 15 Apr 1820 - 28 Aug Whampoa - 5 Nov Second Bar - 28 Feb 1821 Cape -31 Mar St Helena - 30 May Long Reach'}","{'time': ['1821', '1822'], 'destination': 'Bengal', 'reference': ['L/MAR/B/37D Journal 22 Apr 1822-18 Aug 1823, Thomas William Barrow, Chief Mate', 'L/MAR/B/37-I(l) Ledger', 'L/MAR/B/37-I(2) Pay Book'], 'captain': 'James Pearson', 'itinerary': 'Downs 19 Jun 1822 - 1 Oct Cape - 23 Dec New Anchorage - 4 May 1823 Cape - 20 May St Helena - 26 Jul Blackwall'}","{'time': ['1823', '1824'], 'destination': 'Bengal', 'reference': ['L/MAR/B/37E Journal 29 May 1824-18 Aug 1825', 'L/MAR/B/37J(1) Ledger', 'L/MAR/B/37J(2) Pay Book'], 'captain': [], 'itinerary': 'Downs 23 Jun 1824 - 30 Oct New Anchorage - left Bengal 8 Mar 1825 - 24 May St Helena - 20 Jul Long Reach'}",,,,
GENERAL KYD,"['Built by Kyd & Co, Calcutta 1813, 3 decks, 4in bottom, length 166ft SYiin, keel 134ft ILAin, breadth 42ft 4in, hold 17ft lin, wing transom 25ft 5in, port cell 29ft 5in, waist 1ft S^in, between decks 6ft 5in & 6ft SVAin, roundhouse 6ft 5lAin, ports 14 middle & upper, deck range 97ft, 1286 tons Principal Managing Owners: 1-8 James Walker, 9-10 Robert Small Sold to John Pirie 8 Oct 1834 for Â£9100']","{'time': '', 'destination': '1830/1 St Helena, Bombay and China', 'reference': ['L/MAM/B/52-I Journal 21 Dec 1830-8 May 1832', 'L/MAM/B/52R(1) Ledger', 'L/MAM/B/52R(2) Pay Book'], 'captain': 'Alexander Naime', 'itinerary': 'Downs 25 Jan 1831 - 9 Apr St Helena -19 Jun Bombay - 23 Aug Singapore -14 Sep Whampoa - 5 Nov Second Bar - 8 Feb 1832 St Helena - 9 Apr Blackwall'}","{'time': ['1814', '1815'], 'destination': 'St Helena and China', 'reference': ['L/MAR/B/52B Journal 29 Nov 1814-20 Aug 1816', 'L/MAR/B/52 J (1) Ledger', 'L/MAR/B/52J(2) Pay Book'], 'captain': 'Alexander Naime', 'itinerary': 'Falmouth 1 Apr 1815 -15 Apr Madeira - 8 Jun St Helena - 8 Sep Penang - 6 Oct Malacca -18 Nov Whampoa -17 Jan 1816 Second Bar -14 May St Helena -16 Jul Long Reach'}","{'time': ['1816', '1817'], 'destination': 'Madras, Bengal and China', 'reference': ['L/MAR/B/52C Journal 26 Dec 1816-31 Aug 1818', 'L/MAR/B/ 52K(1) Ledger', 'L/MAR/B/52K(2) Pay Book'], 'captain': 'Alexander Naime', 'itinerary': '8 Jan 1818 Whampoa - 6 Feb Second Bar -1 Jun St Helena - 3 Aug Long Reach'}","{'time': ['1818', '1819'], 'destination': 'Madras and China', 'reference': ['L/MAM/B/52D Journal 12 Dec 1818-28 Jul 1820', 'L/MAM/B/52L(1) Ledger', 'L/MAM/B/52L(2) Pay Book'], 'captain': 'Alexander Naime', 'itinerary': 'Portsmouth 1 Mar 1819 -12 Jun Madras - 23 Aug Penang -16 Sep Malacca -19 Oct Whampoa - 16 Dec Second Bar - 20 Apr 1820 St Helena -19 Jun Downs'}","{'time': ['1820', '1821'], 'destination': 'Bengal and China', 'reference': ['L/MAM/B/52M Ledger'], 'captain': 'Alexander Naime', 'itinerary': 'Downs 23 Jan 1821 - 29 Aug 1822 moorings'}","{'time': ['1822', '1823'], 'destination': 'Bengal and China', 'reference': ['L/MAR/B/52E Journal 13 Nov 1822-30 Apr 1824', 'L/MAM/B/52H (1) Ledger', 'L/MAR/B/52N(2) Pay Book'], 'captain': 'Alexander Naime', 'itinerary': 'Downs 8 Jan 1823 - 10 May New Anchorage - 2 Aug Penang - 20 Aug Singapore - 3 Oct Whampoa - 13 Nov Second Bar - 7 Feb 1824 St Helena - 28 Mar Blackwall'}","{'time': ['1824', '1825'], 'destination': 'Bengal and China', 'reference': ['L/MAM/B/52F Journal 20 Nov 1824-3 Apr 1826', 'L/MAM/B/10H Journal 4-28 Apr 1826', 'L/MAR/B/52-0(l) Ledger', 'L/MAM/B/52-0(2) Pay Book'], 'captain': 'Alexander Naime', 'itinerary': 'Portsmouth 21 Jan 1825 - 5 May Saugor - left Bengal 28 Jul -16 Aug Penang - 5 Sep Singapore - 26 Sep Whampoa - 27 Oct Second Bar - 2 Feb 1826 St Helena - 3 Apr Northfleet'}","{'time': ['1826', '1827'], 'destination': 'Madras and China', 'reference': ['L/MAM/B/52G Journal 12 Jan 1827-12 May 1828', 'L/MAM/B/52P Ledger'], 'captain': 'Alexander Naime', 'itinerary': 'Plymouth 18 Mar 1827 - 23 Jun Madras - 24 Aug Penang - 5 Sep Malacca -11 Sep Singapore - 6 Oct Whampoa - 7 Nov Second Bar -15 Feb 1828 St Helena - 7 Apr Blackwall'}","{'time': ['1828', '1829'], 'destination': 'St Helena, Bombay and China', 'reference': ['L/MAM/B/52H Journal 8 Dec 1828-25 Sep 1830', 'L/MAM/B/52Q(1) Ledger', 'L/MAM/B/52Q(2) Pay Book'], 'captain': 'Samuel Serle', 'itinerary': 'Downs 29 Jan 1829 - 9 Apr St Helena -18 Jun Bombay - 28 Aug Singapore -12 Feb 1830 Whampoa - 30 Jun St Helena -1 Sep Blackwall'}"
GENERAL LAWRENCE,"['Rated at 650 tons, 80 crew, 26 guns']","{'time': ['1760', '1761'], 'destination': 'Bombay, to remain', 'reference': ['L/MAR/B/576A Journal 7 Apr 1761-4 Jun 1762', 'L/MAR/B/576B(1) Imprest Book', 'L/MAR/B/576B(2) Absence Book'], 'captain': 'William Scott', 'itinerary': 'Downs 14 Jun 1761 -14 Oct Rio de Janeiro - 30 Mar 1762 Cochin -1 May Bombay'}",,,,,,,,
GENERAL MEDOWS,[],"{'time': '1786', 'destination': 'From Bengal', 'reference': ['L/MAR/B/428A Journal 8 Jan-21 Jun 1786'], 'captain': 'William MacDonald', 'itinerary': 'Calcutta 8 Jan 1786 - 23 May Long Reach'}","{'time': '1795', 'destination': 'From China', 'reference': [], 'captain': [], 'itinerary': 'L/MAR/B/290A Journal 1 May-2 Aug 1795, anon left China 1 May 1795 - Penang - 2 Aug Calcutta'}",,,,,,,
GENERAL PALMER,"['Chartered ship, 531 tons', 'Principal Managing Owner: Rowland B Cotgrave ']","{'time': ['1832', '1833'], 'destination': 'Bengal', 'reference': ['L/MAR/B/101A Deck Log 16 Jul 1833-12 Mar 1835 '], 'captain': 'William Thomas', 'itinerary': 'Portsmouth 4 Sep 1833 - 29 Jan 1834 Vizagapatam - 22 Feb Calcutta - 4 Sep Kedgeree - 30 St Helena - 3 Mar 1835 Downs'}",,,,,,,,
GENERAL STUART,"['Extra ship, built by Randall, measured 1801, 3 decks, 4in bottom, length 134ft 7in, keel 110ft 4in, breadth 32ft 21/2in, hold 12ft 2in, wing transom 20ft ILAin, port cell 28ft llin, waist 4ft, between decks 5ft llin & 6ft, roundhouse 6ft 3in, ports 12 upper, 607 tons', 'Principal Managing Owners: 1 Thomas Wilkinson, 2-3 Moses Agar, 4 Samuel Hale, 5-6 John Hotson, 7 Thomas G Murray', '* 27 Aug 1803 captured French ship Aurora']","{'time': ['1800', '1801'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/218A Journal 2 Jul 1801-13 Apr 1803', 'L/MAR/B/218H(1) Ledger', 'L/MAR/B/218H(2) Pay Book'], 'captain': 'Robert Abbon Mash', 'itinerary': 'Portsmouth 9 Sep 1801 - 24 Sep Madeira - 4 Feb 1802 Madras - 5 Mar Calcutta -1 Sep Kedgeree - 29 Sep Madras - 4 Jan 1803 St Helena - 23 Mar Downs'}","{'time': ['1802', '1803'], 'destination': 'Madras', 'reference': ['L/MAR/B/218B Journal 8 May 1803-23 Nov 1804', 'L/MAR/B/218-I(1) Ledger', 'L/MAR/B/218-I(2) Pay Book'], 'captain': 'Thomas Mortimer', 'itinerary': 'Plymouth 17 Jul 1803 - 28 Jul Madeira -15 Sep Fernando Noronha - 3 Jan 1804 Madras - 29 Jun St Helena -10 Oct Downs'}","{'time': ['1804', '1805'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/218C Journal 24 Jan 1805-13 Jun 1806', 'L/MAR/B/218J(1) Ledger', 'L/MAR/B/218J(2) Pay Book'], 'captain': 'John Rogers', 'itinerary': 'Portsmouth 25 Apr 1805 - 23 Aug Madras - 11 Sep Diamond Harbour - 14 Nov Saugor - 26 Dec Benkulen - 10 Apr 1806 St Helena - 13 Jun Downs'}","{'time': ['1805', '1806'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/218B Journal 4 Sep 1806-11 May 1808', 'L/MAR/B/218K(1) Ledger', 'L/MAE/B/218K(2) Pay Book'], 'captain': 'John Rogers', 'itinerary': 'Portsmouth 4 Jan 1807 - 13 Apr Cape - 11 Jun Madras - 18 Jul Diamond Harbour - 30 Sep Saugor - 14 Feb 1808 St Helena - 12 Apr Gravesend'}","{'time': ['1807', '1808'], 'destination': 'Madras and Bengal', 'reference': ['L/MAM/B/218E Journal 6 Jul 1808-19 May 1810 ', 'L/MAR/B/213L(1) Ledger', 'L/MAR/B/218L(2) Pay Book'], 'captain': 'James Jameson', 'itinerary': 'Portsmouth 17 Sep 1808 - 28 Sep Madeira - 11 Feb 1809 Madras - 24 Mar Calcutta - 4 Jul Diamond Harbour - 12 Sep Madras - 25 Dec Cape - 27 Jan 1810 St Helena - 16 Apr Long Reach'}","{'time': ['1810', '1811'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/218F Journal 21 Jan 1811-1 Oct 1812 ', 'L/MAR/B/218M(1) Ledger', 'L/MAR/B/218M(2) Pay Book'], 'captain': 'James Jameson', 'itinerary': 'Torbay 12 May 1811-12 Sep Madras - 21 Oct Calcutta - 24 Dec Saugor - 12 May 3812 St Helena - 27 Jul Blackwall'}","{'time': ['1812', '1813'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/218G Journal 2 Jan 1813-15 Jul 1814 ', 'L/MAR/B/218N(1) Ledger', 'L/M AM/B/218 N (2) Pay Book'], 'captain': 'James Jameson', 'itinerary': 'Portsmouth 18 Mar 1813 - 13 Jul Johanna - 9 Aug Madras - 27 Aug Calcutta - 6 Nov Saugor - 1 Mar 1814 Cape - 18 Mar St Helena - 4 Jun Blackwall'}",,
GENERAL WELLESLEY,"['Built at Calcutta, 480 tons', 'Principal Managing Owner; Hugh A Ried']","{'time': '1813', 'destination': 'From Bengal', 'reference': ['L/MAR/B/236A Journal 1 Nov 1813-23 May 1814 '], 'captain': 'J L Heathom', 'itinerary': 'Hugh river 19 Nov 1813-1 Feb 1814 Cape - 25 Feb St Helena - 21 May Blackwall'}",,,,,,,,
GEORGE,"['Company s own ship, formerly Richard & Elizabeth']","{'time': ['1668', '1669'], 'destination': 'St Helena and Surat', 'reference': [], 'captain': 'William Bass Downs Feb 1669 -'}",,,,,,,,
GEORGE (2),"['Rated at 570/580 tons, 113/116 crew, 36 guns', 'Downs 25 Mar 1677 -']","{'time': ['1676', '1677'], 'destination': 'Surat', 'reference': [], 'captain': 'Anthony Earning'}","{'time': ['1678', '1679'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': 'Nehemiah Earning', 'itinerary': '15 Jan 1679 - 6 Sep 1680'}","{'time': ['1680', '1681'], 'destination': 'Ceylon and Bengal ', 'reference': [], 'captain': 'Nehemiah Earning', 'itinerary': '16 Jan 1681 - 28 Aug 1682'}","{'time': ['1682', '1683'], 'destination': 'Bengal', 'reference': [], 'captain': 'Nehemiah Earning', 'itinerary': '30 Apr 1683 - 1 Aug 1684'}","{'time': 'Madras', 'destination': 'and Bengal', 'reference': [], 'captain': 'Nehemiah Earning', 'itinerary': '19 Mar 1685 - 28 Aug 1687'}",,,,
GEORGE (3),"['Rated at 480 tons, 96/104 crew, 30 guns']","{'time': ['1727', '1728'], 'destination': 'Madras and Bengal', 'reference': ['L/MAM/B/799aA Journal 19 Dec 1727-8 Aug 1729', 'L/MAR/B/799aB Journal 3 Nov 1727-21 Jul 1729, Charles Windebank, Chief Mate L/MAM/B/799aF(l) Ledger ', 'L/MAR/B/799aF(2) Pay Book Capt George Pitt'], 'captain': [], 'itinerary': 'Downs 21 Jan 1728 - 1 Mar Madeira -10 Aug Madras - 5 Oct Calcutta -1 Dec Pipli - 31 Dec Madras - 9 Apr 1729 Cape - 10 May St Helena - 8 Aug Erith'}","{'time': ['1730', '1731'], 'destination': 'Madras and Bengal', 'reference': ['L/MAM/B/799aC Journal 18 Jan 1731-16 Aug 1732 L/MAM/B/799aG(l) Ledger L/MAM/B/799aG(2) Pay Book'], 'captain': 'George Pitt', 'itinerary': 'Downs 18 Feb 1731 -17 Mar Sao Tiago - 3 Aug Madras - 23 Sep Rogues River - 4 Jan 1732 Vizagapatam - 23 Jan Madras -15 May St Helena -16 Aug Erith'}","{'time': ['1733', '1734'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/BmDaD Journal 12 Sep 1733-24 Aug 1735, Nathaniel White, Chief Mate', 'L/MAM/B/799aH(l) Ledger L/MAM/B/799aH(2) Pay Book '], 'captain': 'George Pitt'}","{'time': ['1736', '1737'], 'destination': 'St Helena and Benkulen', 'reference': ['L/MAR/B/799aE Journal 20 Sep 1736-9 Aug 1738', 'L/MAR/B/799al(1) Ledger', 'L/MAR/B/799al(2) Pay Book'], 'captain': 'Nathaniel White', 'itinerary': 'Downs 1 Nov 1736 14 Mar 1737 St Helena - 6 Jul Batavia - 3 Aug Benkulen - 29 Sep Moco Moco - 5 Oct Bantal - 28 Oct Moco Moco - 3 Dec Benkulen - 8 Jan 1738 Batavia 15 May St Helena - 9 Aug Downs'}",,,,,
GEORGE (4),"['Snow, 100 tons']","{'time': ['1746', '1747'], 'destination': 'â€˜For India ', 'reference': [], 'captain': 'Thomas Wadham', 'itinerary': 'Poole 25 Apr 1747 - 24 Oct 1748 Lisbon - 24 Nov Downs'}",,,,,,,,
GEORGE AND MARTHA,[],"{'time': ['1661', '1662'], 'destination': 'Guinea, St Helena and Madras', 'reference': [], 'captain': 'John Eymout', 'itinerary': 'Downs Jul 1662 - 2 Oct Guinea - 25 Jan 1663 St Helena - 17 Jun Madras 10 Dec - Bantam - 26 Jul 1664 Madras Jan 1665 - Downs'}",,,,,,,,
GEORGE THE FOURTH,"['Company s own ship, built by Pitcher, launched 1825, 3 decks, 4in bottom, length 166ft 3â€˜Ain, keel 133ft 103/8in, breadth 43ft 2â€˜/2in, hold 17ft Ain, wing transom 26ft, port cell 29ft Sin, between decks 6ft Sin & 6ft 5in, roundhouse 6ft 5 Ain, ports 14 middle & 13 upper, deck range 86ft Sin, 1329 tons', 'GEORGIANA (1) â€ž l/v', 'Company s packet, built by Wells, 3 decks, length 94ft Sin, keel 74ft Sin, breadth 26ft 10m, hold 11ft, wing transom 16ft Sin, between decks 5ft lO^in, 285 tons']","{'time': ['1795', '1796'], 'destination': 'St Helena and Bengal', 'reference': ['L/MAR/B/156A Journal 31 Oct 1795-10 Jun 1797', 'L/MAR/B/156K(1) Ledger', 'L/MAM/B/156K(2) Pay Book'], 'captain': 'John Luard', 'itinerary': 'Portsmouth 23 Jan 1796 - 2 May St Helena - 27 May Simons Bay -31 Jul Diamond Harbour - 5 Jan 1797 St Helena - 29 Mar Falmouth - 30 May Greenhithe'}","{'time': ['1798', '1799'], 'destination': 'Cape and St Helena', 'reference': ['L/MAR/B/156B Journal 12 Jun 1798-23 May 1800', 'L/MAR/B/156C Journal 12 Jun 1798-9 Jun 1800, William Brabazon, Chief Mate', 'L/MAR/B/156L(1) Ledger', 'L/MAR/B/156L(2) Pay Book'], 'captain': [], 'itinerary': 'Falmouth 21 Aug 1798 - 26 Oct St Helena - 3 Dec Cape - 14 Jan 1799 St Helena - 25 Feb Cape - 27 Mar St Helena -18 May False Bay - 14 Jun Cape - 5 Jul St Helena - 21 Sep-5 Oct cruising - 6 Oct St Helena - 27 Oct Trinidade - 24 Nov Cape - 28 Dec St Helena - 9 Apr 1800 Shannon -13 May Crookhaven - 23 May Deptford'}","{'time': ['1800', '1801'], 'destination': 'Bengal', 'reference': ['L/MAR/B/156D Journal 27 Jun 1800-6 Apr 1802 ', 'L/MAR/B/156M(1) Ledger ', 'L/MAR/B/156M(2) Pay Book Capt Henry Leigh'], 'captain': [], 'itinerary': 'Plymouth 15 Sep 1800 - 2 Dec Cape - 22 Feb 1801 Calcutta - 22 Aug Kedgeree - 2 Jan 1802 St Helena - 27 Mar Deptford'}","{'time': ['1803', '1804'], 'destination': 'St Helena and Cape ', 'reference': ['L/MAR/B/156E-F Journal 7 Jul 1803-25 Apr 1807 ', 'L/MAR/B/156N(1) Ledger ', 'L/MAR/B/156N(2) Pay Book'], 'captain': 'Henry Leigh', 'itinerary': 'Portsmouth 28 Aug 1803 - 23 Nov St Helena 5 Feb 1804 - 10 Feb St Helena 14 Nov - 18 Nov St Helena 7 Feb 1805 - 27 Feb St Helena -12 Jun Benguella - 29 Jun St Helena - 4 Oct Benguella - 1 Nov St Helena - 8 Apr 1806 St Helena -11 May False Bay - 26 May Cape - 2 Jun Simons Bay - 24 Aug St Helena -17 Oct River Plate - 24 Nov Cape -14 Jan 1807 St Helena -15 Apr Blackwall'}","{'time': ['1807', '1808'], 'destination': 'Madras and Bengal', 'reference': ['L/MAM/B/156-0(1) Ledger', 'L/MAR/B/156-0(2) Pay Book'], 'captain': 'Henry Leigh', 'itinerary': 'Portsmouth 17 Nov 1807 - 13 Apr 1808 Calcutta -19 Dec Kedgeree - 29 Dec Madras - 22 Feb 1809 St Helena - 6 May Blackwall'}","{'time': ['1809', '1810'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/156H Journal 21 Jun 1809-10 Sep 1811', 'L/MAR/B/156P(1) Ledger', 'L/MAR/B/156P(2) Pay Book'], 'captain': 'Henry Leigh', 'itinerary': 'Portsmouth 4 Oct 1809 - 16 Feb 1810 Madras -16 May Calcutta  -11 Sep Saugor - 9 Oct Madras - Nov Calcutta -19 Feb 1811 Kedgeree - 2 Jun Cape - 4 Jul St Helena - 5 Sep Deptford'}",,,
GEORGIANA (2),"['Chartered ship, 406 tons Managing Owners: Scott Fairlie & Co']","{'time': ['1831', '1832'], 'destination': 'Bengal', 'reference': ['L/MAR/B/156I-J Deck Log 17 Jul 1832-17 Sep 1833'], 'captain': 'Walter Young', 'itinerary': 'Portsmouth 3 Sep 1832 - 23 Jan 1833 Calcutta -16 Mar Saugor - 23 Jun St Helena - 4 Sep Gravesend'}",,,,,,,,
GIFT,"['Victualler, 130 tons, bought from Francis Cherry ofRatcliffe for Â£300 ']","{'time': ['1600', '1601'], 'destination': '', 'reference': ['L/MAR/A/XXVI Journal 20 Mar-7 Sep 1617, Edmund Sayers, merchant Capt William Adams'], 'captain': [], 'itinerary': 'Hirado 23 Mar 1617 - 20 Apr Quang Nam 28 Jun - 8 Aug Hirado'}",,,,,,,,
GIFT OF GOD,"['Junk, chartered from William Adams by the Japan factory 1 Cochin China 1617', 'Bodleian Lib: Savile Ms 48 Journal 17 Mar-6 Aug 1617 ']",,,,,,,,,
GILWELL,"['Built at Calcutta, 400 tons Managing Owners: Colvin Bazett & Co']","{'time': '1801', 'destination': 'From Bengal', 'reference': ['L/MAM/B/361A Journal 27 Jun 1801-17 Apr 1802'], 'captain': 'C H Sheen', 'itinerary': 'Calcutta 27 Jun 1801 - left Bengal 18 Aug -11 Sep Madras - 24 Dec Cape - 28 Jan 1802 St Helena - 15 Apr Blackwall'}",,,,,,,,
